review_text,label
the decor reminded skittles explosion cool music empanadas great fun place go group mojitos cool first time i one here,1
great holiday beer,1
love place great atmosphere fun summer they great assortment foods along great wine selection fun meet friends,1
i really feel la pasadita authentic mexican taste i love steak soft tacos great late night chow,1
great restaurant i ve twice food service excellent times the second time i went friend extremely hard impress blown away we asked certain cheese entree allergy accidentally brought cheese everything make right they remade dish invited us sit better table let us order whatever else wanted menu them,0
peanut butter chocolate chip shake if that s enough also feature one best all vegetarian menus city be ready wait come peak hours chicago diner rather petit close seating small size gives congenial atmosphere breakfast lunch dinner dessert scrumptious hearty,0
what terrible experience the manager arrogant rude would nothing suggestions gave him we placed directly next loudspeaker halfway dinner awful musician started playing music volume cranked up the manager s response us suggesting tell guests possibility loud music ears middle dinner was well guys reservations anyway watery sauce pasta ribs tough hockey puck tip iceberg,1
holy porcine amazingness the regret i i glass wine i enjoyed food much companion asked i needed moment alone um i kinda needed several,0
great food we serrano ham seafood entree drinks great little expensive good service,1
this 2nd dining experience sunda the food time around incredibly disappointing the sashimi fresh melt mouth the fried items very greasy i e toast jam loompya the rolls decent 1 sauced forget trying use chopsticks the cookie sampler dessert inedible menu my expectations given price reputation restaurant met skip it many great trendy restaurants choices chicago price point,1
recently i visited grand lux cafe it s awesome know i must say qualty resturant really great i v become fan it the ambiance great opinion i love that,1
having studied mayan ruins twice mexico food hands best authentic mexican grab extremely resonable pocket book place five star bang buck type place stop loaded burrito get everything it sour cream cheese guac beans rice biggest best burrito likely half left rainy day if drove do get pitcher margarita able drive home this place also recomended local law enforcement manly place eat,1
here two facts 1 the single best bite food i ve ever tasted alinea and hyperbole i still recall flavor mixed together 2 the meal whole disappointing i loved quarter courses experience thought third pretty good rest sub par best we 18 courses one courses leaf literally leaf plate another course based peas yes entire course peas my girlfriend i discussed weeks later meal july 2011 concluded summer menu must compare seasons otherwise understand accolades we ve eaten moto signifcantly better another explanation perhaps alinea hit miss based night s menu but that s case they ve failed at prices paying awesome every single time ours definitely wasn t and there s rub i would gladly pay whatever eat one wonderful bite food again can t i would gladly pay alinea price able pick menu several selections stage can t and since i control better odd tasting peas leaf plate service absolutely top notch last note left gf i hungry and big eaters we actually debated going grab appetizer dessert somewhere else afterward barely decided since late and ate everything put front us alinea,0
went suggestion friend great place food good waitress great knew food had wonton encrusted crab cake it special good also brought bottle wine was great experiance i back,1
i ve eaten frontera dozen times likes the topolo margarita it good one favorites a bit small side 10 bucks great flavor the chips dips good flavor sauces thick chips 4 charge bit steep especially places include meal charge dislikes the food always sounds great descriptions ingredients plate presentations good the issue i food never tastes good sounds looks don t get wrong complex flavors seems made fresh ingredients dishes seem lack salt i salt lover need touch bring flavors times sauces complement protein dark mole type sauce go fish even mexico dark moles come intrior mexico not much seafood there i keep going back i care greasy tex mex frontera definately several steps that,1
stopped shaw s twice month ffirst time went work sat oyster bar service great bartender outstanding we tried sushi combo plate ok crab leg bites very good could used butter dipping sauce instead horseradish the second time i went alone late saturday the waiter seemed hurry order eat go he attentive overly so i tried combo bar app plate crab cake good tiny the shrimp ok too bread served meal could hotter,1
best byob sushi joints i city takes long time seated make reservations prepared wait they allow open bottle wine wait least pass time a bit pricey definitely worth trying yourself,1
i ve once experience fantastic we immediately seated waitress always tended drinks whenever needed when i went got roasted duck meal slice right table the duck absolutely amazing favorite meal i never fabulous duck the meat perfect sauce came made ten times better i definitely would like come back soon,1
okay first off i know place five stars people saying portions small tapas know food and price well worth flavors okay review yesterday boyfriend i stumbled upon place needed something eat waited someone jpmorgan chase corporate challenge done we trying choose tapas sushi boy i glad chose tapas when entered walking stairs astounded interior restaurant with high ceilings unique lighting modern decor i already happy choice as ordered thing i 100 happy red sangria mainly i figured would sweet like usually is i ve noticed city drinks stronger i later tried and yes i m copy pasting names menu online charred pineapple mojito fantastic it almost like pineapple version mike s hard haha but satisfied sweet craving for food ordered truita de patata i craving i would definitely order again the flavors fantastic pulpo con patatas great i never octopus i nothing compare to flavor unique meat tender guatla anec uvas y polenta quite delicious the roasted grape glaze quail die for but favorite thing plate goat cheese polenta croquettes that cheese die for i definitely want sample cheeses next time tocino con cidra best thing entire meal it die for if looking something fantastic get this combining ingredients plate got one best flavors i ve ever experienced for dessert ordered cremacatalana one best desserts i ve ever had that sweet potato ice cream amazing and combination bavarois yum pastissosd avellana i care much for that s i want first place my boyfriend really enjoyed though that s cup tea c and top off server amazing she knowledgeable everything menu great help came deciding wanted selling us food drinks i wish i remembered name though overall meal service ambiance fantastic never mind long walk bathroom well worth it i definitely would like come back soon try new things,1
if mid twenties late thirties want get laid place go the service outstanding our waiter delight he s 8 years the bus person 15 years he s definitely second waiter even making recommendations taking drink orders loved that the ambience nice romantic though exceedingly dark as mentioned reviews place strong oil smell i find terribly off putting the guitarist much better required interesting guy i m concert musician introduced myself non sequitur thank musician s eat out i put graduate school playing lounges thanked made dismal time venue school bach enjoyable so three stars it partner s birthday turned forty five i m forty one a percussionist friend strong kung fu ladies i m gay amazingly impressed powers long recommended place by chance received groupon day go awesome 60 25 the food ehh we got steak lobster premium meals the cheese course basic mornay sauce made gruyere i make time mac cheese no i m fat ass i m quite familiar flavor well done if cheese sauce like pretty delicious the sauces main course 8 them best part meal particularly liked thai spicy thousand islandish teriyaki sauces you cook meats veggies right table can t bitch cooking cause it it fine the dessert mentioned reviews plan ol chocolate syrup fruit marshmellows dry pound cake while others reviewed refer chocolate syrup nothing hershey s correct i happen like hershey s have fridge emergencies again i m fat ass it s two hour meal total price around buck fifty i m fine paying fair amount great meal i m foodie cooking hobby but got i m glad coupon will go again nah however target demographic please bring protection we ve together fourteen years i demand just sayin,0
love gluttony justifies everything oscar wilde dorian gray i love oscar wilde s wit humor able come dine like poet literary pub writer s dream come true upon walking brisk friday night i felt right home they huge wooden bar sat drinking stella s twenty minutes table ready our server jessica friendly asked questions menu didn t then time order i decided upon rueben gone wilde i loved saying name made smile sandwich terrific too molasses glazed chicago corned beef piled high pumpernickel melted swiss cheese sauerkraut marie rose sauce so delicious totally hit spot next time i side order famous mac cheese rolled bar since i stuffed,0
can i attention please i important announcement make cafe 28 open breakfast tues friday 7 11am too good true you betcha early morning risers like myself totally awesome i went today ordered green shake i describe best wake up juice non coffee drinkers ever then go along awake shake i decided try handmade pastry mallorca ham swiss cheese it absolutely delicious reasonably priced well then i thought get better gave voucher free small coffee purchase breakfast pastry item i thought totally cool do i back more,0
i know everyone loves much maybe atmosphere i tasted pulled pork pulled chicken brisket i must say nothing i make oven crock pot even though whole q seems sprayed smokey febreze that s i imagined least p lol inside taste real smoke meat i must say i disappointed food i served cooked well promised bbq deliver if want taste real bbq taste like visit smoque bbq i absolutely love place even though i m fan atmosphere if want get together goldcoast atmosphere how jenny h said q good choice tasting meat i came realization restaurant offers four different sauces cover taste meat tell right away real bbq anyway i gave stars pickles,1
this favorite take thai food complex flavors great range dishes worth sometimes hour half takes get door i would give 5 starts rice good all always cooked gummy i throw extra fried rice i ricey mood,1
we group 5 non us nice food go back food ok like i made place first time bland sometnihg italian places famous for believe i way better lasagna pasta food serve im giving one star nice looking restaurant ambience decor thats reason go back,1
i went dinner wildfire last night friends they recommended place great steakhouse i loved decor food service prices high that s reason i m giving 4 we started bread great eat much soup day file minion trio get choose flavors creamed spinach boys halibut roasted vegetables pie dessert everything delicious will go probably,1
great food great atmosphere great philosophy great service every time,1
since expanded restaurant service completely deplorable food quite good used to and i understand byob still i going 80 bottle champagne plastic cup,1
always good food and nice thing it always consistently good yes i know complaints wait time plan going non busy hours best times 2 5 and course complaint or least complaint portions big i usually share one entree husband get 2 appetizers still room dessert,1
ode rick bayless i m bigger bolder rougher tougher words sucker i m bigger bolder rougher tougher words sucker wanna kiss myself i m one dominator i could sworn song tribute rb we go usual dining contemplating rick conversation i mentioned show would definitely here flagship restaurant before know it starstruck this ray light descended upon thee rick made appearance kitchen supersonic glow tow via hostess i instantly walk super moxie ask snap pic w him i mean c mon guy top chef master also undisputed king mexican cuisine us no one hear out no one puts much love mexican food guy the way describes chile show way meticulously calculates symbiotic yet sustainable ingredients rick stops nothing student cuisine still learning public eye seemingly endless wealth knowledge finite his humbleness star studdedness gets studlier imo i contemplated buying season1 7 dvds 10 ea 65 set since cheaper online 73 50 set adhdness opted out i snag tee though although giddiness eventually wore off shaking hands w rick definitely highlight entire trip pic w rick seen profile pics it literally kodak moment despite hostess cutting head pic i m never washing hand again ordered agua de jamaica 3 50 hibiscus drink similar pinche taqueria lighter refreshing agua del dia 3 50 papaya drink light refreshing diluted w tea sapitos 10 50 a trio xalapa style gorditas corn masa cakes chipotle black bean sauce each topping scrambled eggs grilled chicken chorizo plantains homemade crema queso fresco scrambled eggs super fluffy chicken looked pulled stringy chorizo plantains unlikely combo worked great trio different flavors avoiding tongue fatigue side plantains 6 w homemade sour cream fresh cheese sure sides this plantains good i m fan plantains either cazuela 13 50 lamb braised roasted tomato poblano chiles garlic chayote classic mexican white rice house salad imagine poblanos sitting juices reduced love that s wow factor flavor profile provided side mole 2 50 topped w sesame seeds thick others i ve tried could taste ingredient order rishi tea 3 50 ordered jasmine tartaleta 8 25 almond crusted gooey chocolate tart toasted hazelnuts whipped sour cream salted caramel corn tasted like mousse looked like mini cocoa puff balls chewy chocolatey goodness delicious frontera tee 17 95 black topolobampo back frontera front total came 85 everything pics http www meetup com fo,0
it hard sharing attention spoon thai street i always tried fair gave places pad thai business opart definitely spicy right i like chicken satay better spoon thai s i think peanut buttery,0
every time i go here i think solid place food pint as already mentioned beer selection outstanding meet preference beer drinker ranging hoppy anti hero smooth cross gold what i really like revolution breadth menu they number great vegetarian items works perfectly wife i enjoy burger fish chips mussels it s always easy find place works well us the thing i impressed food wise pizza i m picky pizza pizza joint so enjoy great food the upstairs addition enables many people enjoy food i must admit last two times i seated right next empty stage it lively feeling downstairs close upstairs bar great place go eat enjoy pint few,0
i hate this truly worth one star the place clean start the service busy gossiping playing serving patrons we got food okay worth rest experience the owner came ask everything ok explain experience wait staff gave us attitude waiter himself if want truth don t ask,1
best salad bar city hands down parking sucks valet,1
most amazing meal ever perfect wine pairings impeccable service 14 courses beyond imagination i left buzz mesmerized possible we flew eat here meal expensive flights,0
decent food really priced getting the worst part meal sat back kitchen i assume servers hang i heard people yelling back dropping dishes one point i not making up i heard someone yell description bang last night for place michigan ave better managed take look around servers hiding back i heard that i got walked front i found server standing watching tv thanked horrible time and top off smirked said any time sir if snotty service downtown i know is this i eat laid back places attitude permitted staff talk getting laid,1
excellent service i took mother 64th birthday loved well i originally ordered ny strip asked medium steak cooked well i notified waiter i brought large filet cooked perfection place i would certainly go back recommend ruth s chris anyone,1
if pizza beer lover place go they amazing thin crust pizza red with tomato sauce white without tomato sauce and big believer red pizza only give white one try you disappointed and top all place affordable we group 7 girlfriends ordered salad 2 large pizzas alcoholic drink each paid 20 including tip taxes pretty awesome plus couple girlfriends got take leftover husbands the minus wait 45 minutes table wanted make reservation i think said reserve 10 people so bottom line good food inexpensive great beer selection atmosphere,1
wow place draws lot people do go looking quiet night out going happen but do go want exciting night out lots people good food amazing selection beers the one i ordered good hey many selections reason one taste i pick right one the waitress little weird like influence something considering crown demand might influence stress so great food great beer selection next time i stick brands i know great atmosphere they lost start poor service impossibility conversation without yelling,1
this one nicest cafes bakery desert place find area if desert person love cakes i even going recommend any all delicious plus beautiful decor go anytime day want coffee desert great place go relax the place european feeling also grab bite eat good menu even though i tried food while i addicted deserts anytime i want splurge i go there,1
oh my gawd this like carnivore s heaven and sucks me i can t eat red meat at first i thought well gonna suck paying almost 50 i can t eat sh well i sooooo wrong when i first walked in i saw succulent raw oysters calling name salad bar along amazing mushroom risotto different variety salads sushi well i pay 50 eat salad bar right the waiters swirl around ballroom holding huge racks meat for non red meat eaters like me still much choose from from parmesan crusted pork chops roasted chicken freshwater shrimp always oh amazing grilled pineapples let s say i walked happy girl,1
i twice i love it the sandwiches great the owners awesome alberto christine i hope spelling names right best they nicest couple i continue go support wonderful restaurant you sure give try,1
this place best burgers city maybe maybe second kuma s i ve never waited three hours table bad apple that s gotta count something the cheese curds awesome short story of a beer list comprehensive least long great selections and again burgers fantastic the red dragon great ole imperial served english muffin delicious,1
what stands wildfire s consistent quality all dishes i ve tried great personal faves include wildfire chopped salad great steak top spinach salad bone fillet planked salmon oatmeal crips desert creamed spinach they great take out dedicated take out staff ensure runs smoothly,0
food great service awful any time ordered drink coffee end everything took least 15 minutes i mind sitting restaurant rushed expensive restaurant like carnivale needs better job accommodating certain requests faster many reviews say thing food great service sucks,0
my kids always like ravioli truffle toast my youngest daughter loves ricota pasta sauce almost good sauce i used eat restaurant los gatos california 10 12 years ago still best i ever had everytime swordfish delicious my wife smiles thinks ways get make time dine davanti s whenever chicago area considering quality prices reasonable get little loud tend eat early try uovo raviolo an domenico you want one colin,1
meal lifetime definitely this meal absolutely everything reviewers say we lucky enough grant achatz kitchen night there also come around make desserts table my friend i wanted try alinea time made reservations 3 months advance the staff extremely friendly helpful gives thorough overviews food wine the ambiance beautiful without taking attention food there enough reviews highlight food way i could justice instead reviewing again i use review recommend reading grant achatz s book life line going tells story concept alinea came about history behind space menu battle cancer ran restaurant course love food it quick read really helps make dinner alinea special yes expensive meal worth it,0
shite service good though the food awful utterly gimmicky ordered bone marrow thinking if offer this they ve got something good it no dog food it even smells like dog food i noticed least one review says mmm bacon bacon conspicuous absence menu a strong plus point though music i i heard zep play lemon song unusual however overall experience bad enough never going back the promise cheese swine wine heady compared actual offering,0
spacca napoli continues one favorite chicago restaurants wellworth drive city one authenticneapolitan style pizzas family night date night spacca napoli notdisappoint i recently met owner jonathan what delight heis generous time knowledge freshingredients foods this man loves andspreading goodness hearts stomachs btw staff topnotch too go order pizza buffalo mozzarella enjoy aglass wine afraid introduce yourself you ll glad youdid,1
i love grand lux every time i m chicago i make sure pay visit i fan restaurant chains place consistently delivers last time one potato filled appetizers cannot remember name simply delish i carbonara husband pizza margherita very good the carbonara dish tends dry time surprisingly moist for dessert creme brulee excellent well we also tried grand lux miami nowhere near good one definitely hit,1
one favorites entire city,1
ate last night wow good firecracker def recommend it also amazing sake tyku yum yum yum i def heading back here love community seating oh guess make reservations cant tell much loved firecracker,1
killer strawberry margaritas place i ordered cheese quesadillas enjoyed every bite them the service aboveaverage too our waiter attentive friendly we wait long anything busy wednesday evening one new favorite places,1
um say thats positive nothing except cashier catherine everthing else sucked the food took forever one knew anything was birds flying place i take catherine cashier stand show tahini no one else knew even was much gourmet,1
based hundreds reviews i check place out wow wow wooooo not sure came sorry i m sure written stone somewhere thou shall never go great spot without reservation hopes ever getting seated well prayers answered party 4 showed up friendly service great food mention ladies seating end making 90 miles experience memorable thanks great food living expectations i walked with keep great work oh street parking bit hiccup took longer expected gave us reason walk since ate much,1
i die i love place would fear savings i lived anywhere near it the drinks freaking goooooooodddddd to top presentation ridiculous i smiling entire time i here we little cheese platter best cheese i ve ever had and 3 drinks i got try delicious different special i go back i ll get romeo juliet again must try,0
i many lovely meals anteprima a wonderful spot special occasions kind the staff knowledgeable friendly food unique always delicious they always highlight fresh ingredients interesting specials roster every day from homey intimate decor menu every item good choice one restaurant never disappoints,1
let s face it way people line place bad yelp review ever going make difference but case weighing options go for deep dish stuffed crust touristy pizza fine the crust nice buttery they really interesting pizza blends for service appalling they line outside cold torturing chairs screaming name loudspeaker also obnoxious pop songs blaring speakers i m convinced vendors sell cheap souvenirs street must half deaf i see put that as someone walks giordano s fairly often i walk around neighborhood ugh i need it the wait service i know haggard busy but would nice deal wave hands wildly around new fork drink refill i pretend dance party long when i guests town insist deep dish i begrudgingly give this but i order delivery since i refuse bear it and yes take forever but tonight last damn straw after usual exorbitant wait time went twenty minutes i expected i follow call deny ever took order me really guys really no apologies offer put order make mistake not asking freebies here pizza just bad me what a holes i m taking sporadic chicago pizza business friends town gino s eduardo s instead well taking delivery,0
i went saturday around noon i surprised see 10 people milling around front i walked in delighted two people could seat us right away we seated back alcove bar couples it bit tight squeeze totally manageable even better like eavesdropping people s conversations the decor trip lots fun stuff look at our server best mess order act rudely plus busy brunch i expect special attention i wish thought ask i wanted iced tea before paid bill oh well huge overwhelming menu i finally decided red eggs pleased choice yummy corn muffin too i ll definitely go back try something different oh i drove found parking block away another huge plus especially since raining,0
tasty tasty duck the personal gripe i duck provide scallions onion duck they give cucumber cabbage carrots i remember correctly i love duck scallions please isn t beijing style we duck peking duck fried rice transformed soup oysters i think goes without saying exceptional yes place gets busy one friends wondered hire waiters i knocked place star service it s hard flag someone bread we kept telling server saw needed more then much later got two different servers i think frowned upon manager came us said let one server know well i m glad told one wait long more,0
love love place i ve coming indie since moved i m happy bf found great place around neighborhood the food drinks the service everything perfect will definitely coming back,0
great pan pizza i agree steve r thin crust pretty weak needed sauce opinion think crusts crispy doughy call hand tossed thin crust i would definately go back pan neighborhood service pretty good can t complain that,0
yum asiago gnocci amazballs the sauce delicous bread good too delicious i def go back friend introduced me favorite italian restaurant i thought service good too,0
i sure expect reviews mixed sort love hate most and i loved it the place beautiful great room classy decor the salad bar hot cold matter much i save room meat looked great i oyster meatball wonderful on monday night pretty slow meant meat me great selection promptly brought table only one piece seemed sub par everything else cooked right flavorful and i tried all multiple times it i skipped breakfast lunch this type meal well worth it i ve done fogo pampas new favorite look coupons deals too now time bring cholesterol back normal levels days health food future,0
holy cow and duck and more i went zed451 large group private room main dining area going in i idea pseudo brazillian place i m guessing would frown term brazillian decidedly upscale compared others the pre meat food bar i like call amazing plenty salad offerings mushrooms die for ahi tuna cheeses lobster bisque went on the servers not gauchos brought endless parade meet including traditional beef offerings would expect plus duck aussie wagyu beef venison moroccan chicken odd choice grilled catfish great bottom line amazing i also recommend apple infused bourbon atmosphere also great large group handled everything really well room perfect 25 people it would great intimate dinner well beautiful room good service great overall currently favorite restaurant chicago those gave 3 stars crazy also note one member group vegetarian made special meal raving meal,0
amazing food bad service i guess is mother s day one two groups restaurant ordered one meal took almost 30 minutes reach us i know make quickly i ve grubhubbed freaky fast,1
came emily f super bowl i ate boneless honey bbq wings that actually tasted kind off buffalo wings delish bbblt the boy i shared loved bacon i thought overwhelming i also 5 ketel one sodas really strong i figured i really needed switch water i appreciated drinking game set us got rules printed out waiter adam attentive just fyi reserve table 12 did 400 minimum we problem hitting course 5 hours,0
the food ordinary order delivery wait forever lucky get items actually ordered way ordered it but hey like poor quality service one s you,1
we spent vday kinzie chop house hand best steak i ever had i mean ever they also gave us two complementary glasses champagne very nice touch worth price service impeccable,1
my husband wanted go new well newer mastro s chicago birthday since he s huge fan location scottsdale we arrived minutes early politely asked hostess wait bar table ready the place packed seemed one hurry finish meals no big deal 40 minute wait little annoyed mention hungry luckily awesome server make right emily came soon seated tend drink orders find familiar menu get take appetizers insist bringing us one two house we ahi tuna crab fantastic i would happy huge martini our entrees excellent well actually husband says porterhouse best steak he s ever had and top night emily gotten wind jake s birthday stuffed eat more packed special bag famous butter cake ice cream whipped cream fruit syrup again house this dessert die for i dig cab ride home we loved mastro s huge thanks emily made night perfect,1
i took advice fellow reviewers major greek craving decided try out first impression large greek chain looking workers greek food authentic saganaki loved octopus appetizer tender great olive oil spices i lamb would happy try lamb dishes looked great free valet parking added bonus,0
this not bucca di beppo people the portions huge fresh food costs much takes long it s real italian food relaxed atmosphere bring bottle wine bide time bring two six good company help it even notice time passing this neighborhood quality learn enjoy it because ravenswood s isolated great find anyone city looking quietly romantic meal weird art surrounding you but yeah go friday saturday night then packed caro mio run authentic italians make pasta hand so things take awhile know why still i agree things tend drag on you get seated right away water comes out bread takes awhile then dump olive oil fresh garlic grated parmesan wait waited upon it kinda sucks but i drink wine like going style i really notice they bring bucket chill uncork free these touches eventually even cost wait meal i think caro mio could benefit use spices whatever they re definitely yummy enough bring back and oh my lord desserts good tiramisu,0
i enjoyed noon o kabab s cuisine last seven years never disappointed the recent expansion renovation restaurant compliments gourmet cuisine presentation the humus excellent the kebab flavorful melts mouth the menu selection great meat lovers vegetarians the wait staff extremely friendly attentive it overall excellent dining experience,1
if i m feeling insane waits toast i come later hours afternoon wait as insane also there s room brunchy places chi makes great place groups larger 3 i loooove decor i love humongous array options hot fresh i ve never bad service here i really really recommend santa fe omelet toast salsa it plus hot chocolate great and finagle it booths great sit at oh they re greaaat splitting credit card charges feel free go large groups as final word makes place better places lack attitude service pleasant menu rude ahem orange they re great dietary restrictions customizations i always leave satisfied,0
i saw restaurant reviewed show check please which watch religiously decided go sister next day i also made sure went right location my sister i really interested sweet dessert crepes things put buy yourself went straight savory crepes there 10 different kinds crepes listed seemed things except one extra topping whatever may be to honest really tell difference them got chicago crepe the extra topping avocado sister got icosium crepe which generally things mine i ordered bit smoked salmon side case crepe needed something extra also love smoked salmon when food came looked good when went mouth not this crepe damn oily greasy ingredients it added cooking oil the review seen said crepes fresh light vegetables dead colors there vibrance food besides that ingredients totally clashed each one sounded good itself together overpowered one another made tasting enjoying food hard the smoked salmon fresh smoked it like thin discolored cooked filet fish my sister s tasted exactly same in end decided cut losses i picked 3 slices tasteless cheese took crepe mine eating oily vegetables we paid 36 bucks including tip made sad i really hoped good experience based yelps maybe strength breakfast crepes,1
i come almost every week never disappointed the servers exceptionally kind helpful i know get i get salmon broccoli whenever i looking happiness plate thank kinzie rocking,1
over hyped over priced read 1 2 star review says everything want know going there i m going again,0
i high expectations i went the publican friends last night honestly i little disappointed i would still go back try brunch i think favorite dish might dessert kind toasted waffle ice cream it delicious,0
there many items menu i can t even pronounce well whatever were tasty the thing i like kind gnocchi everything else pretty good,1
wonderful food great staff we never eaten ethiopian food real treat staff helpful guiding us menu food fantastic,1
the best korean restaurant i go every time i go chicago they give tray full sides different kinds kimchis miso soup dishes the thing i dislike would parking space it s soo small i feel like car get scratch parking there but that s gonna affect food in end food excellent p s they open 5am that s gotta best,1
service great most amazing bartenders tempura french toast killed almost every artery sooo worth it great wash mimosas,1
we live right street place great spot carry out the food always cheap tasty affordable while lot people eat there i recommend winter it s little teeny hut there s ton room,0
this place joke over priced cheap cuts meat without flavor served bland potato yucca unimaginative simply done oven if looking sort flavor steak salt licks serve here go elsewhere if enjoy cheap cuts priced meat soaked oil make reservation now sometimes i wonder places bad this last long chicago then i remember come place see skirt steak house specialty menu waiter reiterates this sheep lap up,1
steak taco salad i thought kinda gay ordering something word salad damn salad meal some girl insisted ordering mmmmm imma go right review lol chicken fajitas good veggy pepper onion delicious ohhh fairly cheap eats d,1
one best place get thai food chicago opinion been going since highschool always bring girlfriends loved it and pretty nice wooden frames thai land sceneries,1
love everything place let s start bar since that s see first walk in the mixologis lynn house i would marry her she s professional knowledgeable pleasant be enough attitude keep evening entertaining she s also trained staff capable you re comfortable grabbing drink sitting bar dinner now main dining room graham awesome food fantastic also imaginative menu changes regularly seasons many places claim really don t staff approachable knowledgeable pretentious all some high end places people no clue serving act like offended ask you find here they seem love here love food love talking it after putting avenues peninsula map graham leaves creates something accessible masses gotta love that,1
anyone complaining service must never real chinese restaurant sorry service unfortunately focus chinese places instead food focus is there two areas one sit dine the walk in attempt decipher scribbling board order carry out right cook s window love order carry out cause i talk cooks see like show cutting from bbq pork fantastic not saucy fatty lean deep flavor just order combo two judge yourself,1
i went twice one weekend for dinner brunch that good is i ve small groups large groups weeknights weekends mornings evenings i m fairly certain i ve covered four seasons cafe 28 never disappoints the indoor ambiance great occasions summer adorable patio back for brunch i m partial southwestern eggs benedict ropa vieja sandwich leaning towards lunch option i ve variety things dinner menu totally completely satisfying ropa vieja honey jalape帽o pork chops pistachio crusted chicken faves for dinner appetizer papas rellenas must and i would everyone disservice i failed mention mojitos get least one,0
the owner piece takes business service seriously responds reviews here my last experience ok stellar encouraged come back in i returned piece last night buddy pretty darn good beer pizza night we got delicious white pizza half clams bacon half chicken artichokes couple beers great 50 50 combo flavors i say really good beer selection accompany pizza well he tried don de dieu waiter recommended buddy s new favorite beer i also tried chimay flat iron stout good the service friendly attentive enjoyed enough back soon friends next time,0
this place trendy it s got urban wild wild west thing going on without traditional dinner table set up ambiance set cool a bit loud inside adds ambiance dishes meant shared go 3 people 2 dishes appetizer perfect amount for appetizer ordered toast roasted garlic olive oil balsamic this delicious this incredible flavor especially like garlic they somehow managed roast garlic way made un garlicy sweet i would recommend paris mushroom truffle pasta ricotta gnocchi sage brown butter the gnocchi bad bit heavy without salty mushroom truffle pasta great flavor happy eating,0
man this spot worth wait i know eat deep dish pizza i shrimp canadian bacon dish pizza excellent,1
great atmosphere very helpful waitress i shocked well priced everything was a complete menu satisfy desire i group 4 everyone ordered something different everything well prepared delicious i would definitely recommend anyone occasion,1
i used eat hear frequently 80 s 90 s felt one best kept secrets city the last times i busy usually special occasions i e valentine s father s day etc many way normal days the portions gotten small may lost little luster taste,1
you get peking duck come here i really love steamed bao like dough comes duck pickled carrots radishes it s super pillowy delicious i went family boyfriend sun wah great group setting well date however second time i went monday restaurant crowded for reason bit wait someone take order wait us get check well besides i would highly recommend place,0
here s i might never go back i went uncommon ground b day treated like crap the hostesses made family wait 40 minutes sit enough tables open then hostesses snicker family yes i can hear you loud and clear cool when sat eyed one hostesses 30 minutes a we re steal cups spoons b we re start problems c we re enjoy brunch family then told hostess can t b day cake asked wwhhyy 0_o because it s unsanitary a health code voilation city chicago to make note cake licensed bakery cleary marked box and top it told could buy their birthday cake are joking my brother jumped phone call best friend health code inspector found hostess full don t lie people tell outside cake allowed make big scene the thing made anything cooks put magic plates thank thank you just let know i extra let down first b day 6 years deployments i able spend family made fun cheers,1
delicious some best clam chowder extra friendly well,1
when i lived old building randolph awhile i d see woman walking teacup yorkie i walking little angel faced schnauzer baby woof pup rest easy heidi we d exchange quick hi nothing more after i moved little angel face dog heaven i old st pat s fest woman rolling stones concert t shirt asked i guy used walk little dog randolph park why yes it turns woman teacup yorkie i recognize weight loss so talked bit exchanged numbers and would henceforth known rolling stones some time later i ended meeting rolling stones the gage dinner that s i discovered 15 or somewhere vicinity burger right fifteen bucks i sort forced go burger menu the gage teems fish i felt silly i went it she got fish chips fish wrapped newspaper or faux newspaper anyway i thought everything alright really conducive picky palate i ve also the gage solely drinking including recent friday wow place jumping all tables every bar seat occupied the clientele kind reminded tavern rush class less trash nice selection eye candy at latest visit limited due party needed go to i couple new victoria beers tap i d read somewhere online new beer coming area they served i believe 20 ounce glasses tasty the problem seats bar felt like constantly way brushed area bar first set bar tables major thoroughfare guests and especially servers bus crew i can t really detract points minor inconvenience though i ll definitely back pint two sort possibly victoria good ambiance four stars p s rolling stones two dates she some girls satisfaction honky tonk women she hot but we re cool good s a side necessary,0
xoco penalty two minute bench minor many men ice xoco penalty served number one rick bayless so i finally made way xoco weekday off peak hour there s way i m waiting line door unless someone handing something incredible free xoco surely not the first thing that s glaring xoco clark street address entrance actually side illinois i imagine sheep slaughterhouses allow sheep waltz front door either so i walked past topolobampo frontera xoco store front shunted one door side entrance xoco curious i opened door fearing i would hear sounds imagine reading sinclair s the jungle instead i walked quite fiesta far music concerned it like walking upstairs rockit four corners bar except music salsa i ordered pork bacon panini let s face it that s is chips salsa iced tea eighteen bucks i say again eighteen bucks i must high but i m assuredly not baa even though line still took 10 minutes panini delivered table i can t imagine wait place hopping first i would recommend skipping chips salsa the salsa presented shallow dishes get dearth salsa one tiny triangle tip chip xoco i want dip chip then i want take bite then i want dip chip again so make salsa containers deeper okay as panini i got cubana i would describe alright it tasted like cheese anything else was worth 11 bucks absolutely not the standout meal iced tea they right strong black iced tea free refill boot as many men ice penalty given saturation employees wandering around floor restaurant there maybe dozen patrons restaurant still i brushed shoulders xoco skaters i imagine place filled patrons the last thing i ll mention 12 dollar soup yes sounds really really tasty price i ve decent sit restaurants city i never ever seen 12 dollar soup i wanted try badly i make silly fool paying much bowl soup somewhere folks laughing asses people paying much soup would i return xoco eh maybe will i perhaps i think i would soon go frontera fresco get food lower prices without potential zoo effect three stars,0
